cliente_id,idade,plano,ciclo,valor_mensal,regiao,canal_aquisicao,nps,data_assinatura,data_cancelamento,data_ultimo_acesso,data_extracao,dias_ativos_ult_mes,horas_assistidas_total,motivo_cancelamento,churn
5033,24,BASICO,Anual,19.9,Sudeste,Organico,2,2023-09-24,2024-01-10,2024-01-02,2024-01-31,1,6.8,Problema técnico,1
5455,44,premium,Mensal,55.9,Sudeste,Indicacao,7,2023-07-26,,2024-01-25,2024-01-31,13,163.2,,0
3224,39,Basico,Mensal,19.9,Sudeste,instagram,5,2022-08-25,2023-09-25,2023-09-14,2024-01-31,6,150.4,Problema técnico,1
3596,21,Premium,Anual,55.9,Sudeste,Organico,6,2022-06-13,,2024-01-12,2024-01-31,18,548,,0
1806,27,básico,Anual,19.9,Nordeste,google,6,2023-07-25,,2024-01-05,2024-01-31,9,117.5,,0
2509,30,Padrao,Mensal,34.9,Nordeste,orgânico,6,2023-01-29,,2024-01-28,2024-01-31,21,504.7,,0
3771,37,padrão,Mensal,3490,Norte,Indicacao,9,2020-09-24,,2024-01-05,2024-01-31,12,900,,0
3969,33,Padrao,Mensal,34.9,Sul,google,6,2020-06-10,,2024-01-11,2024-01-31,12,833.6,,0
3866,18,básico,Mensal,19.9,Sudeste,orgânico,10,2022-08-25,,2024-01-13,2024-01-31,16,497.5,,0
4474,28,premium,Mensal,55.9,Sudeste,indicação,3,2022-03-17,2023-07-26,2023-06-18,2024-01-31,1,34.3,Concorrente,1
3035,46,Padrão,Mensal,34.9,Centro-Oeste,orgânico,3,2023-11-01,2023-12-26,2023-12-14,2024-01-31,1,6.7,Pouco conteúdo novo,1
1342,45,premium,Mensal,55.9,Sudeste,indicação,7,2022-07-04,,2024-01-19,2024-01-31,23,642.5,,0
1353,55,Padrão,Mensal,34.9,Sul,orgânico,9,2023-06-11,,2024-01-16,2024-01-31,11,131.6,,0
4974,24,BASICO,Mensal,19.9,Nordeste,indicação,4,2022-08-16,2023-10-17,2023-09-19,2024-01-31,4,142.4,preco,1
3568,34,Basico,Mensal,19.9,Nordeste,Google,8,2023-01-21,,2024-01-03,2024-01-31,13,291,,0
3725,30,premium,Anual,55.9,Centro-Oeste,IG,6,2021-10-21,,2024-01-16,2024-01-31,12,624,,0
1015,45,premium,Mensal,55.9,Sudeste,google,7,2023-07-29,2023-12-17,2023-11-22,2024-01-31,2,17.8,Preço,1
5764,33,Padrão,Anual,34.9,Norte,IG,8,2023-06-15,,2024-01-14,2024-01-31,17,191.9,,0
5485,53,padrão,Anual,34.9,Sul,instagram,7,2022-12-11,,2024-01-23,2024-01-31,8,202.6,,0
1842,55,BASICO,Mensal,19.9,?,IG,10,2021-04-08,,2024-01-26,2024-01-31,13,900,,0
3612,44,padrão,Anual,34.9,Norte,indicação,7,2022-06-19,,2024-01-22,2024-01-31,9,329.8,,0
1809,40,Premium,Mensal,55.9,Sudeste,orgânico,7,2023-08-07,,2024-01-04,2024-01-31,18,153.8,,0
1337,36,BASICO,Anual,19.9,Sudeste,Indicacao,8,2022-10-28,,2024-01-14,2024-01-31,11,346.9,,0
1051,38,Basico,Mensal,19.9,Sul,Indicacao,4,2021-04-19,,2024-01-25,2024-01-31,10,668.2,,0
5069,21,premium,Mensal,55.9,Norte,IG,5,2022-01-07,,2024-01-03,2024-01-31,14,629.3,,0
5408,39,premium,Mensal,55.9,Norte,orgânico,7,2023-11-01,2024-01-10,2023-12-19,2024-01-31,4,20.1,problema tecnico,1
4132,39,básico,Anual,19.9,Sudeste,indicação,10,2022-11-23,,2024-01-14,2024-01-31,17,564.4,,0
4967,41,básico,Mensal,19.9,Sudeste,IG,8,2023-06-12,,2024-01-30,2024-01-31,14,185.4,,0
3841,41,Padrao,Mensal,34.9,Nordeste,google,5,2022-11-12,,2024-01-23,2024-01-31,11,244.4,,0
4642,50,Basico,Mensal,19.9,Sudeste,Organico,2,2023-03-03,2023-11-25,2023-10-28,2024-01-31,3,56.1,Falta de tempo,1
2497,22,Padrao,Mensal,34.9,Sudeste,Google,7,2023-08-04,,2024-01-25,2024-01-31,10,127.6,,0
3442,47,premium,Mensal,55.9,Norte,IG,10,2020-07-20,,2024-01-24,2024-01-31,13,900,,0
4081,29,Padrão,Mensal,34.9,Nordeste,indicação,10,2021-11-15,,2024-01-04,2024-01-31,11,565.6,,0
1831,28,Padrao,Anual,34.9,Sudeste,Google,7,2023-05-24,2023-10-19,2023-09-26,2024-01-31,2,34.6,problema tecnico,1
3495,42,premium,Mensal,55.9,Nordeste,orgânico,5,2022-02-17,,2024-01-19,2024-01-31,8,318.6,,0
2323,41,Padrao,Mensal,34.9,Sul,Indicacao,8,2021-09-17,,2024-01-04,2024-01-31,14,626.7,,0
4019,29,padrão,Mensal,34.9,Nordeste,google,3,2023-07-20,2023-12-13,2023-11-05,2024-01-31,1,9.3,Falta de tempo,1
1560,31,padrão,Anual,34.9,Sudeste,IG,10,2022-10-16,,2024-01-16,2024-01-31,10,246.8,,0
3239,37,padrão,Mensal,34.9,Centro-Oeste,Google,10,2022-07-07,,2024-01-02,2024-01-31,11,314,,0
2855,49,Padrão,Anual,34.9,Norte,Instagram,7,2023-09-27,2023-12-29,2023-12-18,2024-01-31,3,17.9,Pouco conteúdo novo,1
3090,31,Basico,Mensal,19.9,Centro-Oeste,Organico,5,2021-06-25,,2024-01-05,2024-01-31,10,539.5,,0
1292,24,básico,Mensal,19.9,Nordeste,Organico,9,2023-06-14,,2024-01-17,2024-01-31,17,167.3,,0
2905,46,básico,Anual,19.9,Nordeste,Google,2,2023-09-13,2023-12-14,2023-11-12,2024-01-31,2,15.1,problema tecnico,1
4435,46,básico,Mensal,19.9,Sudeste,indicação,10,2023-04-04,,2024-01-21,2024-01-31,14,276.7,,0
2758,32,Basico,Mensal,1990,Centro-Oeste,Organico,10,2022-12-01,,2024-01-22,2024-01-31,13,303.3,,0
2383,41,BASICO,Mensal,19.9,Sudeste,google,4,2023-07-24,2023-11-05,2023-10-18,2024-01-31,2,25.9,Concorrente,1
4424,45,Basico,Mensal,19.9,Sudeste,instagram,1,2023-10-06,2024-01-24,2023-12-18,2024-01-31,3,14.7,problema tecnico,1
3031,35,Padrão,Anual,34.9,Sudeste,Organico,8,2023-08-19,,,2024-01-31,16,131.3,,0
1326,32,Padrao,Mensal,34.9,Sul,Indicacao,6,2023-07-28,2023-12-11,2023-11-03,2024-01-31,2,26.9,Preço,1
1430,50,padrão,Mensal,34.9,Sul,Google,5,2022-11-30,2023-08-30,2023-08-23,2024-01-31,6,170.7,Pouco conteúdo novo,1
1075,47,Padrao,Mensal,34.9,Sudeste,instagram,2,2023-08-31,2023-12-25,2023-12-01,2024-01-31,3,35,Pouco conteúdo novo,1
4299,38,padrão,Mensal,34.9,Nordeste,IG,8,2022-12-18,,2024-01-31,2024-01-31,18,432.2,,0
1638,52,Padrão,Mensal,34.9,Centro-Oeste,IG,8,2021-10-19,,2024-01-12,2024-01-31,10,414.6,,0
5893,21,básico,Anual,19.9,Sudeste,indicação,4,2023-07-24,2023-11-11,2023-10-04,2024-01-31,2,24.4,Preço,1
3095,40,padrão,Mensal,34.9,Nordeste,instagram,10,2022-05-02,,2024-01-24,2024-01-31,9,381.6,,0
1155,29,Padrao,Mensal,34.9,Norte,IG,7,2023-01-11,,2024-01-30,2024-01-31,8,201.1,,0
5800,45,Premium,Mensal,55.9,Sudeste,Instagram,10,2023-11-02,,2024-01-13,2024-01-31,14,59,,0
4224,26,Padrão,Anual,34.9,Norte,orgânico,6,2023-04-24,,2024-01-07,2024-01-31,16,322.7,,0
5040,42,Premium,Mensal,55.9,Centro-Oeste,instagram,5,2022-10-14,,2024-01-28,2024-01-31,10,234.9,,0
3400,23,Padrão,Mensal,34.9,Sul,google,7,2022-01-28,,2024-01-27,2024-01-31,10,532.3,,0
5663,53,premium,Mensal,55.9,Sudeste,orgânico,7,2023-05-15,,2024-01-13,2024-01-31,9,154.7,,0
3974,45,Padrao,Anual,34.9,Sul,orgânico,7,2022-03-02,,2024-01-28,2024-01-31,12,495.6,,0
4419,41,premium,Mensal,55.9,Norte,IG,8,2023-11-18,,2024-01-17,2024-01-31,9,34.2,,0
2867,48,Padrao,Mensal,34.9,Sudeste,google,5,2023-08-04,2023-12-29,2023-11-30,2024-01-31,3,27.2,preco,1
3042,53,básico,Anual,19.9,Centro-Oeste,Instagram,3,2022-05-23,2023-12-31,2023-11-27,2024-01-31,3,141.9,Pouco conteúdo novo,1
4909,37,Padrao,Mensal,34.9,Sudeste,IG,10,2022-07-13,,2024-01-07,2024-01-31,19,704.7,,0
1694,37,Basico,Mensal,19.9,Nordeste,Organico,1,2021-11-12,2023-06-01,2023-05-04,2024-01-31,3,186.9,PREÇO,1
4546,41,BASICO,Mensal,19.9,Sudeste,IG,5,2022-02-22,,2024-01-15,2024-01-31,23,900,,0
1813,42,Premium,Anual,55.9,Norte,Instagram,7,2023-11-02,,2024-01-09,2024-01-31,16,89.8,,0
4545,44,BASICO,Mensal,19.9,Sudeste,google,7,2021-11-09,,2024-01-20,2024-01-31,18,900,,0
4026,35,Basico,Anual,19.9,Sudeste,indicação,6,2023-01-02,,2024-01-20,2024-01-31,20,379,,0
4841,31,básico,Mensal,19.9,Sudeste,Instagram,3,2023-02-02,,2024-01-16,2024-01-31,13,261.5,,0
3167,38,Padrao,Mensal,34.9,Sul,Organico,7,2022-11-19,,2024-01-28,2024-01-31,16,464.7,,0
5726,65,básico,Mensal,19.9,Norte,google,10,2022-09-30,,2024-01-12,2024-01-31,13,306.1,,0
5100,44,Padrão,Mensal,3490,Sudeste,Indicacao,8,2023-06-16,2023-10-25,2023-10-03,2024-01-31,3,38.6,Pouco conteúdo novo,1
1158,43,Padrao,Anual,34.9,Sul,indicação,9,2022-12-23,,2024-01-11,2024-01-31,20,614.3,,0
1746,28,Padrão,Anual,3490,Sudeste,Indicacao,10,2023-01-01,,2024-01-22,2024-01-31,13,294.7,,0
1189,33,básico,Mensal,19.9,Sudeste,orgânico,8,2022-11-19,,2024-01-20,2024-01-31,11,353.1,,0
4035,40,padrão,Mensal,34.9,Sul,Instagram,7,2023-05-21,,2024-01-06,2024-01-31,16,220.9,,0
5291,38,padrão,Mensal,34.9,Sudeste,IG,10,2023-10-21,,2024-01-05,2024-01-31,12,54.5,,0
1956,34,básico,Mensal,19.9,Sudeste,orgânico,7,2023-09-16,,2024-01-27,2024-01-31,14,96.3,,0
3899,42,padrão,Mensal,34.9,Sul,Organico,8,2022-06-15,,2024-01-26,2024-01-31,15,621.4,,0
3101,59,básico,Anual,19.9,Sul,Instagram,8,2022-05-20,,2024-01-21,2024-01-31,10,418.7,,0
5329,41,padrão,Mensal,34.9,Sul,google,5,2022-11-12,,2024-01-11,2024-01-31,14,469.8,,0
5474,43,básico,Anual,19.9,Sul,Google,6,2023-03-04,,2024-01-21,2024-01-31,18,473.9,,0
2995,22,padrão,Mensal,3490,?,Organico,9,2022-12-27,,2024-01-12,2024-01-31,9,222.3,,0
1047,37,Basico,Anual,19.9,Sudeste,Indicacao,5,2023-06-12,2023-11-30,2023-11-15,2024-01-31,2,31.7,PREÇO,1
2225,39,BASICO,Anual,19.9,Nordeste,Indicacao,3,2023-07-14,2023-11-04,2023-09-29,2024-01-31,2,28.6,Problema técnico,1
5409,45,Padrao,Anual,3490,Sul,orgânico,8,2022-10-26,,2024-01-28,2024-01-31,9,283.8,,0
3006,27,Padrão,Mensal,34.9,Centro-Oeste,Google,10,2022-02-19,,2024-01-04,2024-01-31,14,684.9,,0
4962,47,padrão,Mensal,34.9,Sul,IG,10,2023-04-14,,2024-01-02,2024-01-31,17,334.3,,0
1986,31,premium,Mensal,55.9,Sudeste,indicação,10,2023-03-28,,2024-01-23,2024-01-31,14,296.7,,0
1523,29,padrão,Mensal,34.9,Sudeste,IG,7,2023-05-21,,2024-01-14,2024-01-31,17,235.7,,0
1461,36,premium,Mensal,55.9,Sudeste,google,3,2023-09-28,2024-01-24,2023-12-26,2024-01-31,2,17.4,Pouco conteúdo novo,1
4509,36,básico,Anual,1990,Sul,IG,6,2023-10-08,,2024-01-09,2024-01-31,9,53.6,,0
4664,35,premium,Mensal,55.9,Nordeste,orgânico,7,2023-05-10,2023-10-23,2023-10-13,2024-01-31,2,26.8,Problema técnico,1
2214,39,Premium,Mensal,55.9,Sul,orgânico,10,2023-05-09,,2024-01-09,2024-01-31,15,286.6,,0
2418,35,padrão,Mensal,3490,Nordeste,Organico,9,2021-04-20,,2024-01-15,2024-01-31,12,581.2,,0
5516,43,Padrao,Mensal,3490,Nordeste,orgânico,6,2023-09-02,,2024-01-12,2024-01-31,16,113,,0
5030,46,básico,Mensal,19.9,Sul,Google,9,2023-05-05,,2024-01-03,2024-01-31,12,191.7,,0
1063,20,padrão,Anual,34.9,Sudeste,Organico,4,2022-07-07,2023-10-22,2023-09-29,2024-01-31,0,0,Pouco conteúdo novo,1
3344,37,Premium,Mensal,5590,Norte,Organico,5,2023-03-19,2023-11-09,2023-10-11,2024-01-31,1,20.1,Pouco conteúdo novo,1
5015,27,BASICO,Mensal,19.9,Sudeste,indicação,8,2023-06-27,,2024-01-29,2024-01-31,19,233.2,,0
4146,32,Padrão,Mensal,34.9,Sudeste,google,9,2022-12-23,,2024-01-15,2024-01-31,18,505.7,,0
1677,39,BASICO,Mensal,19.9,Sudeste,Google,9,2022-01-01,,2024-01-11,2024-01-31,14,707.1,,0
3542,35,Padrão,Mensal,34.9,Sul,Indicacao,9,2022-06-01,,2024-01-04,2024-01-31,13,444.6,,0
4214,33,Padrão,Anual,34.9,Sudeste,Indicacao,8,2023-09-16,,2024-01-06,2024-01-31,15,116.7,,0
1442,36,premium,Mensal,55.9,Nordeste,Indicacao,1,2023-05-11,2023-11-24,2023-10-16,2024-01-31,4,49.7,Preço,1
2554,34,Basico,Mensal,19.9,Sudeste,instagram,7,2022-12-06,2023-12-23,2023-12-20,2024-01-31,3,60.3,Falta de tempo,1
3020,30,Basico,Mensal,19.9,Sul,Indicacao,10,2023-05-10,,2024-01-25,2024-01-31,13,160.4,,0
3211,29,básico,Mensal,19.9,Centro-Oeste,IG,10,2021-07-09,,2024-01-07,2024-01-31,12,790.2,,0
3494,35,básico,Mensal,19.9,Centro-Oeste,indicação,7,2022-11-16,,2024-01-26,2024-01-31,16,472,,0
5403,34,premium,Anual,55.9,Norte,Indicacao,8,2022-09-23,,2024-01-28,2024-01-31,15,486.4,,0
4496,29,Basico,Anual,1990,Sudeste,orgânico,2,2023-04-19,2023-09-12,2023-08-08,2024-01-31,4,76,Pouco conteúdo novo,1
2219,27,padrão,Anual,34.9,Sudeste,google,7,2023-03-29,,2024-01-21,2024-01-31,14,294.6,,0
5315,27,Padrão,Mensal,34.9,Sul,Organico,10,2023-02-23,,2024-01-14,2024-01-31,19,447.7,,0
4619,31,premium,Mensal,55.9,Sudeste,IG,9,2022-08-01,,2024-01-17,2024-01-31,14,419.9,,0
5854,42,padrão,Mensal,34.9,Sudeste,IG,5,2022-09-17,2023-06-11,2023-05-12,2024-01-31,1,32.1,Preço,1
2608,31,Basico,Mensal,19.9,Sudeste,Google,8,2022-08-18,,2024-01-14,2024-01-31,16,546.6,,0
4402,24,Basico,Anual,19.9,Sudeste,google,9,2022-03-10,,2024-01-27,2024-01-31,12,592.8,,0
1143,63,padrão,Mensal,34.9,Sudeste,Google,1,2023-06-21,2023-10-31,2023-10-09,2024-01-31,4,39.2,Pouco conteúdo novo,1
3080,36,básico,Mensal,19.9,Sudeste,Instagram,3,2023-06-17,2023-11-15,2023-10-28,2024-01-31,1,11.7,preco,1
3350,40,Basico,Anual,19.9,Sudeste,instagram,7,2023-12-14,,2024-01-26,2024-01-31,14,27.5,,0
1453,19,básico,Mensal,1990,Sudeste,IG,5,2023-07-24,,2024-01-16,2024-01-31,10,118.4,,0
4398,41,Basico,Mensal,19.9,Sudeste,Organico,9,2021-05-15,,2024-01-12,2024-01-31,11,565.5,,0
1035,35,Padrao,Mensal,34.9,Centro-Oeste,Organico,7,2023-11-28,,2024-01-26,2024-01-31,13,51.9,,0
4726,39,básico,Mensal,19.9,Sul,Indicacao,6,2023-04-24,2023-10-31,2023-10-10,2024-01-31,2,35.1,preco,1
5078,27,premium,Anual,55.9,Nordeste,Instagram,10,2023-08-03,,2024-01-07,2024-01-31,19,258.5,,0
1720,45,Padrao,Mensal,34.9,Sudeste,Indicacao,7,2021-07-12,2023-03-29,2023-03-02,2024-01-31,2,143.6,Falta de tempo,1
1919,42,Basico,Anual,19.9,Sul,indicação,10,2022-12-19,,2024-01-05,2024-01-31,16,385.7,,0
2017,45,Padrao,Anual,34.9,Sudeste,google,7,2023-01-30,,2024-01-03,2024-01-31,19,367.8,,0
3178,31,Basico,Anual,19.9,Sudeste,Organico,6,2023-04-13,,2024-01-24,2024-01-31,19,302.2,,0
4738,41,padrão,Mensal,3490,Centro-Oeste,Indicacao,10,2023-11-16,,2024-01-31,2024-01-31,17,81.6,,0
4801,36,Padrao,Mensal,34.9,Centro-Oeste,Instagram,8,2021-08-17,,2024-01-29,2024-01-31,18,863.4,,0
1007,21,premium,Mensal,55.9,Sudeste,Organico,6,2022-07-27,,2024-01-18,2024-01-31,10,260.2,,0
5320,46,Padrao,Anual,34.9,Sudeste,orgânico,7,2023-10-20,,2024-01-17,2024-01-31,16,94.7,,0
2877,31,básico,Anual,19.9,?,Instagram,5,2023-11-17,2024-01-08,2023-12-28,2024-01-31,2,7,Pouco conteúdo novo,1
3164,29,Basico,Mensal,19.9,Sul,Instagram,6,2023-03-23,,2024-01-19,2024-01-31,18,378.5,,0
2570,42,Premium,Mensal,55.9,Nordeste,orgânico,4,2022-09-06,2023-12-25,2023-12-01,2024-01-31,4,142.4,Pouco conteúdo novo,1
3126,29,BASICO,Anual,19.9,Sudeste,Google,6,2023-11-02,2023-12-31,2023-11-26,2024-01-31,4,23.8,Problema técnico,1
1548,53,Padrao,Anual,3490,Sul,Organico,3,2023-08-20,2023-12-09,2023-11-19,2024-01-31,5,46,preco,1
3221,48,Premium,Anual,55.9,Sudeste,IG,10,2022-01-25,,2024-01-24,2024-01-31,16,819.6,,0
1547,36,padrão,Mensal,34.9,Nordeste,indicação,6,2023-11-22,2024-01-17,2023-12-15,2024-01-31,4,18.6,Problema técnico,1
4630,47,Padrão,Anual,34.9,?,indicação,10,2023-06-23,,2024-01-23,2024-01-31,19,271,,0
5810,43,Padrão,Mensal,34.9,Sudeste,instagram,3,2023-04-25,2023-09-13,2023-08-11,2024-01-31,2,31.5,problema tecnico,1
2689,57,Premium,Mensal,55.9,Sudeste,Google,10,2023-01-25,,2024-01-23,2024-01-31,14,267.3,,0
3854,39,Padrao,Mensal,34.9,Sudeste,google,8,2023-04-02,,2024-01-28,2024-01-31,17,334.1,,0
3987,31,Padrao,Mensal,34.9,Norte,Organico,8,2023-01-30,,2024-01-08,2024-01-31,14,319.1,,0
1052,56,Padrão,Mensal,34.9,Sudeste,indicação,10,2023-12-29,,2024-01-05,2024-01-31,7,13.9,,0
2247,25,padrão,Anual,34.9,Sul,instagram,2,2023-12-10,2024-01-28,2024-01-19,2024-01-31,3,7,PREÇO,1
3158,29,Padrão,Mensal,34.9,Nordeste,Organico,7,2022-11-18,,2024-01-13,2024-01-31,18,412.2,,0
1237,39,Padrão,Mensal,34.9,Sudeste,Google,10,2022-07-30,,2024-01-29,2024-01-31,19,614.1,,0
3299,36,padrão,Mensal,34.9,Sudeste,instagram,1,2023-07-28,2023-11-28,2023-11-08,2024-01-31,4,52.4,Falta de tempo,1
1259,28,básico,Mensal,19.9,Sudeste,IG,7,2022-05-09,,2024-01-18,2024-01-31,18,711.5,,0
5606,26,Padrão,Mensal,34.9,Sudeste,IG,7,2023-08-27,,2024-01-08,2024-01-31,13,96.9,,0
5141,42,básico,Mensal,19.9,Norte,IG,6,2022-11-22,,2024-01-05,2024-01-31,11,336.5,,0
1727,38,Padrão,Mensal,34.9,Sul,indicação,5,2023-07-11,,2024-01-02,2024-01-31,17,235.3,,0
4746,39,Padrao,Mensal,34.9,Sudeste,IG,6,2022-02-04,,2024-01-02,2024-01-31,10,423,,0
1970,28,BASICO,Anual,19.9,Sul,Indicacao,10,2023-06-21,,2024-01-09,2024-01-31,20,269.8,,0
4048,57,básico,Anual,19.9,Sudeste,IG,10,2022-10-05,,2024-01-28,2024-01-31,16,539,,0
4835,53,padrão,Mensal,34.9,Sudeste,Indicacao,9,2021-09-16,,2024-01-30,2024-01-31,9,444.4,,0
1952,51,padrão,Anual,34.9,Centro-Oeste,instagram,0,2023-09-13,2024-01-10,2023-12-29,2024-01-31,7,50.1,Concorrente,1
1817,23,Padrão,Mensal,34.9,Nordeste,Indicacao,10,2022-06-15,,2024-01-06,2024-01-31,13,395.8,,0
3643,18,Padrao,Mensal,34.9,Sudeste,Organico,8,2022-03-30,,2024-01-25,2024-01-31,14,646.8,,0
1190,34,BASICO,Mensal,19.9,Sudeste,IG,10,2023-04-19,,2024-01-17,2024-01-31,11,228.6,,0
3531,39,Basico,Mensal,19.9,Centro-Oeste,Organico,8,2021-09-26,,2024-01-28,2024-01-31,5,293,,0
2751,54,Padrão,Mensal,34.9,Sul,IG,10,2021-08-23,,2024-01-18,2024-01-31,13,873,,0
2018,32,Basico,Mensal,19.9,Nordeste,IG,9,2022-08-03,,2024-01-21,2024-01-31,19,820.5,,0
3262,18,básico,Anual,19.9,Sudeste,IG,10,2023-09-18,,2024-01-25,2024-01-31,10,71.5,,0
4797,25,BASICO,Mensal,1990,Sudeste,google,8,2023-09-24,2023-12-04,2023-11-05,2024-01-31,1,6.2,Pouco conteúdo novo,1
5379,49,BASICO,Mensal,1990,Sudeste,Instagram,8,2023-04-25,,2024-01-04,2024-01-31,13,172.8,,0
4505,40,BASICO,Anual,19.9,Sudeste,google,0,2022-10-01,2023-06-13,2023-05-29,2024-01-31,2,67.2,Pouco conteúdo novo,1
1502,37,básico,Anual,19.9,Sudeste,Instagram,2,2023-03-30,2023-09-04,2023-07-28,2024-01-31,0,0,Concorrente,1
1681,32,Padrão,Mensal,34.9,Nordeste,orgânico,3,2023-07-30,2024-01-24,2023-12-25,2024-01-31,5,51.9,Falta de tempo,1
4624,40,Premium,Anual,55.9,Nordeste,orgânico,6,2022-06-04,,2024-01-15,2024-01-31,10,341.8,,0
5773,30,Padrao,Mensal,34.9,Sudeste,instagram,8,2021-11-15,,2024-01-03,2024-01-31,12,566.5,,0
3953,19,Padrão,Mensal,34.9,Norte,instagram,5,2023-01-14,2023-12-17,2023-11-28,2024-01-31,5,88.3,problema tecnico,1
5239,18,BASICO,Mensal,1990,Nordeste,Organico,5,2023-08-26,2023-11-28,2023-11-19,2024-01-31,2,15.2,Pouco conteúdo novo,1
4864,44,Padrão,Mensal,34.9,Sudeste,Instagram,3,2023-10-30,,2024-01-10,2024-01-31,15,104.8,,0
5971,32,básico,Mensal,1990,Sudeste,google,10,2023-03-21,,2024-01-05,2024-01-31,14,272.7,,0
3569,23,Basico,Mensal,19.9,Sul,Instagram,8,2023-09-26,,2024-01-29,2024-01-31,15,128.8,,0
5145,22,Padrao,Anual,34.9,Nordeste,instagram,6,2021-11-15,,2024-01-09,2024-01-31,13,745.4,,0
2484,36,BASICO,Mensal,19.9,Nordeste,instagram,6,2023-04-12,,2024-01-18,2024-01-31,14,197.9,,0
1127,56,Padrão,Mensal,34.9,Norte,Instagram,5,2023-09-11,2023-11-30,2023-10-25,2024-01-31,6,57.1,Concorrente,1
2266,34,padrão,Mensal,34.9,Sudeste,Organico,8,2021-08-25,,2024-01-02,2024-01-31,21,900,,0
5912,43,Padrão,Mensal,34.9,Sudeste,Instagram,7,2023-11-29,,2024-01-27,2024-01-31,11,48.2,,0
4187,41,padrão,Anual,34.9,Sudeste,indicação,6,2022-04-29,,2024-01-24,2024-01-31,13,400.8,,0
4880,55,Basico,Mensal,19.9,Sudeste,indicação,10,2023-08-09,,2024-01-16,2024-01-31,16,176,,0
3736,29,padrão,Mensal,3490,Sul,Instagram,10,2023-05-17,,2024-01-06,2024-01-31,13,244.6,,0
3327,45,Basico,Mensal,19.9,Sudeste,orgânico,8,2023-10-20,,2024-01-21,2024-01-31,15,66.2,,0
2870,18,padrão,Mensal,34.9,Sudeste,instagram,6,2022-10-20,2023-07-06,2023-06-28,2024-01-31,3,80.3,Pouco conteúdo novo,1
2284,38,básico,Mensal,1990,Sudeste,Indicacao,6,2023-09-12,,2024-01-27,2024-01-31,13,84.5,,0
3551,44,básico,Mensal,19.9,Nordeste,instagram,6,2022-06-06,,2024-01-20,2024-01-31,12,367.8,,0
3222,29,Premium,Mensal,55.9,Sul,Indicacao,7,2023-07-01,,2024-01-23,2024-01-31,17,211.3,,0
4586,19,básico,Mensal,19.9,Sudeste,instagram,10,2022-10-23,,2024-01-28,2024-01-31,15,432.3,,0
5761,31,Basico,Mensal,19.9,?,Google,5,2023-08-01,,2024-01-05,2024-01-31,17,211.4,,0
4346,29,Premium,Mensal,55.9,Sul,Organico,9,2020-06-09,,2024-01-15,2024-01-31,13,813.8,,0
4516,36,Padrao,Mensal,34.9,Sul,Instagram,6,2023-01-09,,2024-01-10,2024-01-31,13,285.2,,0
1786,38,premium,Mensal,55.9,Sudeste,instagram,10,2023-07-15,,2024-01-02,2024-01-31,16,163.2,,0
2226,24,Padrão,Mensal,34.9,Sudeste,Organico,10,2023-02-28,,2024-01-30,2024-01-31,18,337.1,,0
3576,36,Basico,Anual,19.9,Sudeste,orgânico,8,2023-02-22,,2024-01-18,2024-01-31,15,298.7,,0
1109,34,Basico,Anual,19.9,Sudeste,Indicacao,8,2021-10-23,,2024-01-04,2024-01-31,17,900,,0
3206,24,básico,Mensal,19.9,Centro-Oeste,indicação,8,2023-11-25,,2024-01-06,2024-01-31,9,36.6,,0
1556,56,Padrao,Anual,34.9,Nordeste,Organico,10,2021-12-23,,2024-01-10,2024-01-31,13,471.6,,0
3619,30,Padrão,Anual,34.9,Sudeste,Indicacao,8,2023-03-27,,2024-01-26,2024-01-31,21,421.2,,0
2118,41,básico,Mensal,19.9,Centro-Oeste,indicação,4,2023-06-08,2024-01-03,2023-12-06,2024-01-31,4,41.8,Pouco conteúdo novo,1
2101,18,Basico,Mensal,19.9,Sudeste,Indicacao,6,2022-03-27,,2024-01-05,2024-01-31,8,302.7,,0
3240,38,BASICO,Mensal,19.9,Centro-Oeste,IG,7,2023-01-23,,2024-01-16,2024-01-31,14,396.1,,0
1309,18,Padrao,Mensal,34.9,Sul,IG,10,2023-03-05,,2024-01-22,2024-01-31,11,278.6,,0
2160,24,Padrão,Mensal,34.9,Nordeste,Indicacao,5,2022-05-25,2023-05-02,2023-04-12,2024-01-31,1,34.9,Pouco conteúdo novo,1
5621,29,BASICO,Mensal,19.9,Centro-Oeste,Indicacao,10,2022-11-04,,2024-01-29,2024-01-31,12,392.3,,0
4708,29,BASICO,Mensal,19.9,Centro-Oeste,Organico,10,2021-03-04,,2024-01-20,2024-01-31,10,667.4,,0
5695,24,Basico,Anual,19.9,Nordeste,google,2,2023-05-25,2023-12-18,2023-11-12,2024-01-31,2,30.7,PREÇO,1
1712,50,Padrão,Mensal,3490,Sudeste,Instagram,3,2023-07-05,2023-12-13,2023-11-11,2024-01-31,1,10.7,Preço,1
4920,33,Padrão,Anual,34.9,Sul,Organico,6,2022-11-10,,2024-01-10,2024-01-31,18,521.4,,0
5104,31,Padrão,Mensal,3490,Nordeste,IG,7,2023-07-18,,2024-01-02,2024-01-31,13,138.3,,0
5641,45,básico,Mensal,19.9,Nordeste,indicação,10,2023-02-12,,2024-01-17,2024-01-31,14,347.4,,0
2220,38,Premium,Anual,5590,Nordeste,Indicacao,6,2023-08-20,,2024-01-04,2024-01-31,10,79.9,,0
